track_uid,n_frames_validos,calculated_length_cm,gt_cm,abs_error_cm,rel_error_perc,mean_elevation_deg,dataset,scenario,video_day,video_name,especie_gt
Dataset_2_2025_08_21_10-01-53_0_compressed-r201-end_1,58.0,31.208944196183165,29.1,2.108944196183163,7.247230914718774,3.507113311745454,Dataset_2,multiple_fish,2025_08_21,10-01-53_0_compressed-r201-end,red
Dataset_2_2025_08_21_10-01-53_0_compressed-r201-end_18,27.0,28.487169527376576,29.1,0.6128304726234255,2.105946641317613,-7.784807227674832,Dataset_2,multiple_fish,2025_08_21,10-01-53_0_compressed-r201-end,red
Dataset_2_2025_08_21_10-01-53_0_compressed-r201-end_4,12.0,36.84435789251525,32.3,4.544357892515251,14.069219481471364,4.42808850104058,Dataset_2,multiple_fish,2025_08_21,10-01-53_0_compressed-r201-end,no_mark
Dataset_2_2025_08_21_10-07-59_0-r50-end_12,36.0,31.633936476718027,32.3,0.66606352328197,2.0621161711516103,1.0377747255175334,Dataset_2,multiple_fish,2025_08_21,10-07-59_0-r50-end,no_mark
Dataset_2_2025_08_21_10-07-59_0-r50-end_16,11.0,28.7663860649508,29.1,0.33361393504920045,1.1464396393443315,10.841321143584317,Dataset_2,multiple_fish,2025_08_21,10-07-59_0-r50-end,red
Dataset_2_2025_08_21_10-07-59_0-r50-end_21,28.0,31.850563277514304,32.3,0.449436722485693,1.3914449612560156,12.561906062270412,Dataset_2,multiple_fish,2025_08_21,10-07-59_0-r50-end,no_mark
Dataset_2_2025_08_21_10-07-59_0-r50-end_24,20.0,28.70108529993708,29.1,0.39891470006292096,1.3708408936870136,14.994604525347848,Dataset_2,multiple_fish,2025_08_21,10-07-59_0-r50-end,red
Dataset_2_2025_08_21_10-07-59_0-r50-end_27,12.0,33.23579167548511,32.3,0.9357916754851132,2.897187849799112,2.8970687509853,Dataset_2,multiple_fish,2025_08_21,10-07-59_0-r50-end,no_mark
Dataset_2_2025_08_21_10-07-59_0-r50-end_28,7.0,26.54176458775652,29.1,2.55823541224348,8.791186983654569,0.5543056991434427,Dataset_2,multiple_fish,2025_08_21,10-07-59_0-r50-end,red
Dataset_2_2025_08_21_10-07-59_0-r50-end_6,24.0,27.702858273772186,29.1,1.3971417262278152,4.801174316934072,-0.17736402026702058,Dataset_2,multiple_fish,2025_08_21,10-07-59_0-r50-end,red
Dataset_2_2025_08_21_10-07-59_0-r50-end_9,20.0,31.856797566063467,32.3,0.4432024339365306,1.3721437583174323,-7.690863033605477,Dataset_2,multiple_fish,2025_08_21,10-07-59_0-r50-end,no_mark
Dataset_2_2025_08_21_10-09-31_0-r0-344_10,15.0,33.0057383498252,32.3,0.7057383498252037,2.184948451471219,20.329321863796903,Dataset_2,multiple_fish,2025_08_21,10-09-31_0-r0-344,no_mark
Dataset_2_2025_08_21_10-09-31_0-r0-344_16,7.0,28.879592677840236,29.1,0.22040732215976533,0.7574134782122519,12.048882634831648,Dataset_2,multiple_fish,2025_08_21,10-09-31_0-r0-344,red
Dataset_2_2025_08_21_10-09-31_0-r0-344_4,10.0,29.377890695335,29.1,0.27789069533499955,0.9549508430755999,15.716204459776137,Dataset_2,multiple_fish,2025_08_21,10-09-31_0-r0-344,red
Dataset_2_2025_08_21_10-09-31_0-r0-344_9,35.0,28.967172039680676,29.1,0.1328279603193252,0.45645347188771546,7.140749046943191,Dataset_2,multiple_fish,2025_08_21,10-09-31_0-r0-344,red
Dataset_2_2025_08_21_10-09-31_0-r398-end_1,19.0,28.69689439821966,29.1,0.40310560178034294,1.3852426178018655,14.839042829563015,Dataset_2,multiple_fish,2025_08_21,10-09-31_0-r398-end,red
Dataset_2_2025_08_21_10-09-31_0-r398-end_13,12.0,28.902629120895412,29.1,0.1973708791045894,0.6782504436583827,19.082739322134575,Dataset_2,multiple_fish,2025_08_21,10-09-31_0-r398-end,red
Dataset_2_2025_08_21_10-09-31_0-r398-end_14,27.0,29.567902675792944,29.1,0.4679026757929421,1.607912975233478,-14.212843375660631,Dataset_2,multiple_fish,2025_08_21,10-09-31_0-r398-end,red
Dataset_2_2025_08_21_10-09-31_0-r398-end_4,12.0,31.598936038416596,32.3,0.7010639615834009,2.1704766612489195,8.838147298380479,Dataset_2,multiple_fish,2025_08_21,10-09-31_0-r398-end,no_mark
Dataset_2_2025_08_21_10-09-31_0-r398-end_5,18.0,31.51171989382378,32.3,0.7882801061762166,2.4404956847560886,-1.5979277202289732,Dataset_2,multiple_fish,2025_08_21,10-09-31_0-r398-end,no_mark
Dataset_2_2025_08_21_10-09-31_0-r398-end_7,17.0,30.541577243585984,29.1,1.4415772435859822,4.9538736892989075,-0.49838850667683376,Dataset_2,multiple_fish,2025_08_21,10-09-31_0-r398-end,red
Dataset_2_2025_08_21_10-09-31_0-r398-end_9,64.0,33.57493828129546,32.3,1.2749382812954622,3.94717734147202,12.158039929615692,Dataset_2,multiple_fish,2025_08_21,10-09-31_0-r398-end,no_mark
Dataset_2_2025_08_21_10-11-02_0-r0-244_3,45.0,28.262112663070866,29.1,0.8378873369291355,2.8793379275915307,17.13129827770602,Dataset_2,multiple_fish,2025_08_21,10-11-02_0-r0-244,red
Dataset_2_2025_08_21_10-11-02_0-r0-244_7,32.0,31.171107261121513,32.3,1.1288927388784842,3.4950239593761125,8.152120926428637,Dataset_2,multiple_fish,2025_08_21,10-11-02_0-r0-244,no_mark
Dataset_2_2025_08_21_10-11-02_0-r295-end_2,61.0,30.04950289864663,32.3,2.2504971013533677,6.9674832859237394,-1.3252566552092064,Dataset_2,multiple_fish,2025_08_21,10-11-02_0-r295-end,no_mark
Dataset_2_2025_08_21_10-11-02_0-r295-end_4,9.0,29.04855419185089,29.1,0.05144580814911137,0.17678971872546861,-19.616979526848432,Dataset_2,multiple_fish,2025_08_21,10-11-02_0-r295-end,red
Dataset_2_2025_08_21_10-12-34_0-r215-end_1,21.0,32.961028436006295,29.1,3.8610284360062934,13.268138955348086,-17.560648615380973,Dataset_2,multiple_fish,2025_08_21,10-12-34_0-r215-end,red
Dataset_2_2025_08_21_10-12-34_0-r215-end_12,7.0,27.73801869582589,29.1,1.3619813041741118,4.680348124309662,-19.82754892653691,Dataset_2,multiple_fish,2025_08_21,10-12-34_0-r215-end,red
Dataset_2_2025_08_21_10-12-34_0-r215-end_15,16.0,31.63969786086453,32.3,0.6603021391354673,2.0442790685308587,-16.378114349758608,Dataset_2,multiple_fish,2025_08_21,10-12-34_0-r215-end,no_mark
Dataset_2_2025_08_21_10-12-34_0-r215-end_2,16.0,27.89314984672165,29.1,1.2068501532783529,4.147251385836264,12.699780717473484,Dataset_2,multiple_fish,2025_08_21,10-12-34_0-r215-end,red
Dataset_2_2025_08_21_10-12-34_0-r215-end_4,12.0,31.1985317251731,32.3,1.101468274826896,3.410118497916087,-8.47298450665316,Dataset_2,multiple_fish,2025_08_21,10-12-34_0-r215-end,no_mark
Dataset_2_2025_08_21_10-12-34_0-r215-end_6,8.0,28.3205711646843,29.1,0.7794288353157022,2.6784496058958838,-8.905545894535843,Dataset_2,multiple_fish,2025_08_21,10-12-34_0-r215-end,red
Dataset_2_2025_08_21_10-14-05_0-r0-528_1,7.0,27.49362799260059,29.1,1.6063720073994112,5.520178719585606,15.384091225959825,Dataset_2,multiple_fish,2025_08_21,10-14-05_0-r0-528,red
Dataset_2_2025_08_21_10-14-05_0-r0-528_10,8.0,27.510712916727257,29.1,1.589287083272744,5.461467640112522,9.443858800074494,Dataset_2,multiple_fish,2025_08_21,10-14-05_0-r0-528,red
Dataset_2_2025_08_21_10-14-05_0-r0-528_13,10.0,32.22190129392028,32.3,0.07809870607971447,0.24179165968951852,13.611625156031781,Dataset_2,multiple_fish,2025_08_21,10-14-05_0-r0-528,no_mark
Dataset_2_2025_08_21_10-14-05_0-r0-528_17,7.0,29.55325056616115,32.3,2.746749433838847,8.503868216219342,8.820766623831288,Dataset_2,multiple_fish,2025_08_21,10-14-05_0-r0-528,no_mark
Dataset_2_2025_08_21_10-14-05_0-r0-528_6,26.0,28.763972757415413,29.1,0.3360272425845885,1.154732792386902,-12.960339346430889,Dataset_2,multiple_fish,2025_08_21,10-14-05_0-r0-528,red
Dataset_2_2025_08_21_10-15-37_0-r496-end_5,11.0,28.7583205767937,29.1,0.3416794232063012,1.1741560934924438,2.9337124268716788,Dataset_2,multiple_fish,2025_08_21,10-15-37_0-r496-end,red
Dataset_2_2025_08_21_10-15-37_0-r496-end_6,11.0,31.51427225469282,32.3,0.7857277453071774,2.4325936387219116,-14.438387666192687,Dataset_2,multiple_fish,2025_08_21,10-15-37_0-r496-end,no_mark
Dataset_2_2025_08_21_10-18-24_0_compressed-r47-end_1,15.0,28.18766597229339,29.1,0.9123340277066099,3.1351684800914428,3.098511719347361,Dataset_2,multiple_fish,2025_08_21,10-18-24_0_compressed-r47-end,red
Dataset_2_2025_08_21_10-18-24_0_compressed-r47-end_10,9.0,27.72785726332467,29.1,1.3721427366753325,4.715267136341349,13.308573440075989,Dataset_2,multiple_fish,2025_08_21,10-18-24_0_compressed-r47-end,red
Dataset_2_2025_08_21_10-18-24_0_compressed-r47-end_5,8.0,31.28589498087717,32.3,1.0141050191228267,3.1396440220520954,10.901574587798333,Dataset_2,multiple_fish,2025_08_21,10-18-24_0_compressed-r47-end,no_mark
Dataset_2_2025_08_21_10-19-44_0_compressed-r383-534_1,42.0,32.08261211723835,32.3,0.2173878827616491,0.6730275008100592,-0.24312848665386882,Dataset_2,multiple_fish,2025_08_21,10-19-44_0_compressed-r383-534,no_mark
Dataset_2_2025_08_21_10-19-44_0_compressed-r383-534_2,16.0,27.71931629095008,29.1,1.3806837090499222,4.744617556872584,5.168586778979142,Dataset_2,multiple_fish,2025_08_21,10-19-44_0_compressed-r383-534,red
Dataset_2_2025_08_21_10-19-44_0_compressed-r588-end_1,38.0,29.851667566124878,29.1,0.7516675661248762,2.5830500554119453,12.940307131283697,Dataset_2,multiple_fish,2025_08_21,10-19-44_0_compressed-r588-end,red
Dataset_2_2025_08_21_10-19-44_0_compressed-r588-end_2,37.0,35.83662714746331,32.3,3.5366271474633137,10.949310054065988,-10.490385015765042,Dataset_2,multiple_fish,2025_08_21,10-19-44_0_compressed-r588-end,no_mark
Dataset_2_2025_08_21_10-20-29_1_compressed-r0-78_1,10.0,29.3758112962727,29.1,0.27581129627269974,0.9478051418305832,3.966123068683025,Dataset_2,multiple_fish,2025_08_21,10-20-29_1_compressed-r0-78,red
Dataset_2_2025_08_21_10-22-00_1_compressed_1,6.0,22.05261452986434,29.1,7.047385470135662,24.217819485002273,-7.03479676274537,Dataset_2,multiple_fish,2025_08_21,10-22-00_1_compressed,red
Dataset_2_2025_08_21_10-22-00_1_compressed_2,48.0,32.116042029223195,32.3,0.18395797077680243,0.56952932129041,11.080275692969549,Dataset_2,multiple_fish,2025_08_21,10-22-00_1_compressed,no_mark
Dataset_2_2025_08_21_10-37-15_1-r_1,38.0,32.23675199514036,32.3,0.06324800485963777,0.1958142565313863,16.639738887210388,Dataset_2,multiple_fish,2025_08_21,10-37-15_1-r,no_mark
Dataset_2_2025_08_21_10-37-15_1-r_2,21.0,29.203561864569878,29.1,0.10356186456987615,0.3558826961164129,5.902033587784023,Dataset_2,multiple_fish,2025_08_21,10-37-15_1-r,red
Dataset_2_2025_08_21_10-37-15_1-r_6,13.0,32.84811106077201,29.1,3.748111060772011,12.880106738048147,6.486303888251893,Dataset_2,multiple_fish,2025_08_21,10-37-15_1-r,red
Dataset_2_2025_08_21_10-37-15_1-r_8,13.0,33.24452965250452,32.3,0.9445296525045208,2.924240410230715,-8.774680905680405,Dataset_2,multiple_fish,2025_08_21,10-37-15_1-r,no_mark
Dataset_2_2025_08_21_12-07-32_0_1,164.0,29.58635171486087,29.1,0.48635171486087003,1.671311734917079,4.766190505225514,Dataset_2,single_fish,2025_08_21,12-07-32_0,red
Dataset_2_2025_08_21_12-08-05_1_2,27.0,29.063507106846725,29.1,0.03649289315327664,0.12540513111091628,11.447987192621476,Dataset_2,single_fish,2025_08_21,12-08-05_1,red
Dataset_2_2025_08_21_12-08-05_1_8,26.0,29.07944308233838,29.1,0.020556917661622265,0.07064232873409713,-0.40208421944748535,Dataset_2,single_fish,2025_08_21,12-08-05_1,red
Dataset_2_2025_08_21_12-09-03_0_compressed_1,9.0,17.28788312817867,29.1,11.812116871821331,40.59146691347536,-10.03573676298722,Dataset_2,single_fish,2025_08_21,12-09-03_0_compressed,red
Dataset_2_2025_08_21_12-09-03_0_compressed_3,9.0,28.758757393278028,29.1,0.3412426067219734,1.1726550059174343,11.538035712849076,Dataset_2,single_fish,2025_08_21,12-09-03_0_compressed,red
Dataset_2_2025_08_21_12-09-37_1_compressed_1,89.0,31.15038217060259,29.1,2.050382170602589,7.045986840558724,-7.64569818557574,Dataset_2,single_fish,2025_08_21,12-09-37_1_compressed,red
Dataset_2_2025_08_21_12-11-09_1_compressed_1,66.0,29.9180105566484,29.1,0.8180105566483995,2.811032840716149,-8.523906441660019,Dataset_2,single_fish,2025_08_21,12-11-09_1_compressed,red
Dataset_2_2025_08_21_12-12-06_0_compressed_1,65.0,31.68201130157967,29.1,2.5820113015796693,8.872891070720513,-10.167781956193823,Dataset_2,single_fish,2025_08_21,12-12-06_0_compressed,red
Dataset_2_2025_08_21_12-13-38_0_compressed_9,15.0,25.92588870983813,29.1,3.1741112901618713,10.907598935264161,-3.9123281358240387,Dataset_2,single_fish,2025_08_21,12-13-38_0_compressed,red
Dataset_2_2025_08_21_12-14-12_1_compressed_1,34.0,29.469588716432284,29.1,0.36958871643228264,1.2700643176367101,-5.5123581743617684,Dataset_2,single_fish,2025_08_21,12-14-12_1_compressed,red
Dataset_2_2025_08_21_13-05-55_0-r_1,15.0,29.163638286227062,29.1,0.0636382862270608,0.2186882688215148,8.741209159195593,Dataset_2,multiple_fish,2025_08_21,13-05-55_0-r,red
Dataset_2_2025_08_21_13-05-55_0-r_10,37.0,37.14771978576121,29.1,8.04771978576121,27.65539445278766,8.604124858681644,Dataset_2,multiple_fish,2025_08_21,13-05-55_0-r,red
Dataset_2_2025_08_21_13-05-55_0-r_15,51.0,27.522831163322447,26.6,0.9228311633224457,3.469290087678367,5.087900551263939,Dataset_2,multiple_fish,2025_08_21,13-05-55_0-r,black
Dataset_2_2025_08_21_13-05-55_0-r_2,14.0,31.00422973848136,32.3,1.295770261518637,4.01167263628061,12.031281239180059,Dataset_2,multiple_fish,2025_08_21,13-05-55_0-r,no_mark
Dataset_2_2025_08_21_13-05-55_0-r_20,40.0,30.89444326963448,29.1,1.7944432696344776,6.166471716956968,3.2182453988576136,Dataset_2,multiple_fish,2025_08_21,13-05-55_0-r,red
Dataset_2_2025_08_21_13-05-55_0-r_26,21.0,31.82506938908744,32.3,0.4749306109125584,1.4703734083980136,-0.3033018750140523,Dataset_2,multiple_fish,2025_08_21,13-05-55_0-r,no_mark
Dataset_2_2025_08_21_13-05-55_0-r_3,12.0,27.43027752716587,26.6,0.8302775271658689,3.1213440870897324,10.293594783385442,Dataset_2,multiple_fish,2025_08_21,13-05-55_0-r,black
Dataset_2_2025_08_21_13-05-55_0-r_34,30.0,30.856475124593658,32.3,1.4435248754063394,4.469117261319937,0.517656809295447,Dataset_2,multiple_fish,2025_08_21,13-05-55_0-r,no_mark
Dataset_2_2025_08_21_13-05-55_0-r_38,17.0,28.79026721000657,29.1,0.3097327899934328,1.064373848774683,-8.666542504079914,Dataset_2,multiple_fish,2025_08_21,13-05-55_0-r,red
Dataset_2_2025_08_21_13-05-55_0-r_42,9.0,25.48512972931088,29.1,3.6148702706891207,12.422234607179108,-3.694528621916353,Dataset_2,multiple_fish,2025_08_21,13-05-55_0-r,red
Dataset_2_2025_08_21_13-05-55_0-r_8,24.0,27.377865313080697,26.6,0.7778653130806958,2.9243056882732925,8.997766530327,Dataset_2,multiple_fish,2025_08_21,13-05-55_0-r,black
