track_uid,n_frames_validos,calculated_length_cm,gt_cm,abs_error_cm,rel_error_perc,mean_elevation_deg,dataset,scenario,video_day,video_name,especie_gt
Dataset_1_2024_11_28_13-27-52_0_37,179.0,35.62794459640575,28.9,6.727944596405749,23.280085108670413,9.013524706975723,Dataset_1,multiple_fish,2024_11_28,13-27-52_0,caballa
Dataset_1_2024_11_28_13-27-52_0_6,32.0,21.771634889668356,21.6,0.17163488966835416,0.7946059706868248,-5.207864685486861,Dataset_1,multiple_fish,2024_11_28,13-27-52_0,fish_3
Dataset_1_2024_11_28_13-27-52_0_8,7.0,24.13608627711443,21.6,2.5360862771144284,11.741140171826055,22.035196809270094,Dataset_1,multiple_fish,2024_11_28,13-27-52_0,fish_3
Dataset_1_2024_11_28_13-32-16_0_17,62.0,23.359353262315256,21.6,1.7593532623152548,8.145153992200253,1.9740168507359217,Dataset_1,multiple_fish,2024_11_28,13-32-16_0,fish_3
Dataset_1_2024_11_28_13-32-16_0_25,8.0,31.124031892192487,28.9,2.224031892192489,7.695612083711034,-14.457769357620277,Dataset_1,multiple_fish,2024_11_28,13-32-16_0,caballa
Dataset_1_2024_11_28_13-32-16_0_28,53.0,29.359122496604446,28.9,0.45912249660444715,1.5886591578008553,-14.218587222289726,Dataset_1,multiple_fish,2024_11_28,13-32-16_0,caballa
Dataset_1_2024_11_28_13-32-16_0_30,6.0,29.90533196650495,28.9,1.0053319665049507,3.4786573235465426,-4.88814237563317,Dataset_1,multiple_fish,2024_11_28,13-32-16_0,caballa
Dataset_1_2024_11_28_13-32-16_0_44,14.0,31.50979241626679,28.9,2.6097924162667923,9.030423585698244,8.069489084537045,Dataset_1,multiple_fish,2024_11_28,13-32-16_0,caballa
Dataset_1_2024_11_28_13-32-16_0_52,7.0,29.51219701184727,28.9,0.6121970118472717,2.1183287607172034,20.945781277937275,Dataset_1,multiple_fish,2024_11_28,13-32-16_0,caballa
Dataset_1_2024_11_28_13-32-16_0_53,120.0,30.018872472880183,28.9,1.1188724728801844,3.8715310480283196,2.0119424976805242,Dataset_1,multiple_fish,2024_11_28,13-32-16_0,caballa
Dataset_1_2024_11_28_13-32-16_0_67,20.0,28.59121819940985,28.9,0.3087818005901468,1.0684491369901274,4.361880138992601,Dataset_1,multiple_fish,2024_11_28,13-32-16_0,caballa
Dataset_1_2024_11_28_13-34-27_0_1,17.0,29.38443315616748,28.9,0.48443315616747995,1.6762392946971627,18.033415114574797,Dataset_1,multiple_fish,2024_11_28,13-34-27_0,caballa
Dataset_1_2024_11_28_13-34-27_0_16,6.0,28.101895555542463,28.9,0.798104444457536,2.7616070742475296,24.222505633715528,Dataset_1,multiple_fish,2024_11_28,13-34-27_0,caballa
Dataset_1_2024_11_28_13-34-27_0_21,106.0,29.522482461418498,28.9,0.6224824614184996,2.1539185516211057,2.1714421525469327,Dataset_1,multiple_fish,2024_11_28,13-34-27_0,caballa
Dataset_1_2024_11_28_13-34-27_0_23,10.0,22.21583200497341,21.6,0.6158320049734094,2.8510740970991173,-0.08750740645066842,Dataset_1,multiple_fish,2024_11_28,13-34-27_0,fish_3
Dataset_1_2024_11_28_13-34-27_0_28,12.0,28.56241764142456,28.9,0.33758235857543895,1.1681050469738372,13.164064409216962,Dataset_1,multiple_fish,2024_11_28,13-34-27_0,caballa
Dataset_1_2024_11_28_13-34-27_0_31,47.0,29.597880005414673,28.9,0.6978800054146745,2.4148097073172132,8.4382824316767,Dataset_1,multiple_fish,2024_11_28,13-34-27_0,caballa
Dataset_1_2024_11_28_13-34-27_0_5,7.0,28.91441248018728,28.9,0.014412480187282029,0.04987017365841533,13.266323341310772,Dataset_1,multiple_fish,2024_11_28,13-34-27_0,caballa
Dataset_1_2024_11_28_13-34-27_0_8,15.0,32.507537811836315,28.9,3.607537811836316,12.48282979874158,-5.071758578002872,Dataset_1,multiple_fish,2024_11_28,13-34-27_0,caballa
Dataset_1_2024_11_28_13-36-49_0_1,10.0,21.874171763877868,21.6,0.2741717638778667,1.26931372165679,-18.759414845743684,Dataset_1,multiple_fish,2024_11_28,13-36-49_0,fish_3
Dataset_1_2024_11_28_13-36-49_0_10,6.0,23.17806355989822,21.6,1.5780635598982187,7.305849814343604,-3.6899150342846956,Dataset_1,multiple_fish,2024_11_28,13-36-49_0,fish_3
Dataset_1_2024_11_28_13-36-49_0_11,6.0,21.55097292949606,21.6,0.04902707050394284,0.22697717825899463,12.352496960910083,Dataset_1,multiple_fish,2024_11_28,13-36-49_0,fish_3
Dataset_1_2024_11_28_13-36-49_0_19,45.0,22.134979982946692,21.6,0.534979982946691,2.4767591803087545,9.64256972250979,Dataset_1,multiple_fish,2024_11_28,13-36-49_0,fish_3
Dataset_1_2024_11_28_13-36-49_0_2,76.0,30.76024174699698,28.9,1.86024174699698,6.43682265396879,-3.386330011733552,Dataset_1,multiple_fish,2024_11_28,13-36-49_0,caballa
Dataset_1_2024_11_28_13-36-49_0_20,17.0,28.345442744960618,28.9,0.5545572550393807,1.9188832354303833,-3.578666452064703,Dataset_1,multiple_fish,2024_11_28,13-36-49_0,caballa
Dataset_1_2024_11_28_13-36-49_0_24,66.0,21.544256169740187,21.6,0.05574383025981433,0.2580732882398812,-11.312230142806344,Dataset_1,multiple_fish,2024_11_28,13-36-49_0,fish_3
Dataset_1_2024_11_28_13-36-49_0_30,97.0,29.253963447800174,28.9,0.35396344780017586,1.224787016609605,-12.527503128686828,Dataset_1,multiple_fish,2024_11_28,13-36-49_0,caballa
Dataset_1_2024_11_28_13-39-00_0_11,7.0,29.432887882069807,28.9,0.532887882069808,1.843902706123903,-19.048933068283983,Dataset_1,multiple_fish,2024_11_28,13-39-00_0,caballa
Dataset_1_2024_11_28_13-39-00_0_12,202.0,29.345884051093623,28.9,0.44588405109362483,1.542851387867214,1.7069032047714505,Dataset_1,multiple_fish,2024_11_28,13-39-00_0,caballa
Dataset_1_2024_11_28_13-39-00_0_2,42.0,30.400846405117637,28.9,1.5008464051176382,5.193240156116395,1.2091292712562265,Dataset_1,multiple_fish,2024_11_28,13-39-00_0,caballa
Dataset_1_2024_11_28_13-39-00_0_8,9.0,28.01608830300925,28.9,0.8839116969907472,3.0585179826669457,-12.397236962335525,Dataset_1,multiple_fish,2024_11_28,13-39-00_0,caballa
Dataset_1_2024_11_28_13-41-12_0_11,112.0,31.203392432814432,28.9,2.3033924328144337,7.970216030499771,11.683197366870457,Dataset_1,multiple_fish,2024_11_28,13-41-12_0,caballa
Dataset_1_2024_11_28_13-41-12_0_2,58.0,22.36104816560464,21.6,0.7610481656046382,3.52337113705851,-10.304904189506079,Dataset_1,multiple_fish,2024_11_28,13-41-12_0,fish_3
Dataset_1_2024_11_28_13-42-45_0_1,9.0,28.869680464343126,28.9,0.030319535656872176,0.10491188808606289,5.096768042911656,Dataset_1,multiple_fish,2024_11_28,13-42-45_0,caballa
Dataset_1_2024_11_28_13-42-45_0_17,38.0,29.171794007399104,28.9,0.2717940073991052,0.9404636934225095,1.028085860524707,Dataset_1,multiple_fish,2024_11_28,13-42-45_0,caballa
Dataset_1_2024_11_28_13-42-45_0_2,170.0,21.61688617865255,21.6,0.016886178652548267,0.07817675302105678,11.472851560533627,Dataset_1,multiple_fish,2024_11_28,13-42-45_0,fish_3
Dataset_1_2024_11_28_13-42-45_0_26,185.0,29.097234357175534,28.9,0.19723435717553528,0.6824718241368003,1.980315772781342,Dataset_1,multiple_fish,2024_11_28,13-42-45_0,caballa
Dataset_1_2024_11_28_13-42-45_0_5,101.0,29.205322935693427,28.9,0.30532293569342883,1.0564807463440444,10.758552241014803,Dataset_1,multiple_fish,2024_11_28,13-42-45_0,caballa
Dataset_1_2024_11_28_13-44-57_0_1,28.0,37.048079285052836,28.9,8.148079285052837,28.19404596904096,-3.175661366565127,Dataset_1,single_fish,2024_11_28,13-44-57_0,caballa
Dataset_1_2024_11_28_13-44-57_0_16,63.0,29.149377287925514,28.9,0.2493772879255154,0.8628971900536865,0.7937651196658172,Dataset_1,single_fish,2024_11_28,13-44-57_0,caballa
Dataset_1_2024_11_28_13-44-57_0_2,79.0,32.516703171494456,28.9,3.616703171494457,12.514543846001583,2.749974113511114,Dataset_1,single_fish,2024_11_28,13-44-57_0,caballa
Dataset_1_2024_11_28_13-44-57_0_21,13.0,29.915458869990218,28.9,1.0154588699902192,3.513698512076883,8.575683809872737,Dataset_1,single_fish,2024_11_28,13-44-57_0,caballa
Dataset_1_2024_11_28_13-47-08_0_1,78.0,28.790742575436067,28.9,0.10925742456393195,0.3780533721935362,-7.949915883856186,Dataset_1,multiple_fish,2024_11_28,13-47-08_0,caballa
Dataset_1_2024_11_28_13-47-08_0_17,67.0,27.021885424568705,28.9,1.8781145754312938,6.498666350973335,-20.939032930608946,Dataset_1,multiple_fish,2024_11_28,13-47-08_0,caballa
Dataset_1_2024_11_28_13-47-08_0_2,6.0,20.19689188635454,21.6,1.4031081136454624,6.495870896506769,2.167033252409632,Dataset_1,multiple_fish,2024_11_28,13-47-08_0,fish_3
Dataset_1_2024_11_28_13-47-08_0_8,23.0,22.236805165730928,21.6,0.6368051657309266,2.948172063569104,-3.6966412300062137,Dataset_1,multiple_fish,2024_11_28,13-47-08_0,fish_3
Dataset_1_2024_11_28_13-48-24_0_1,89.0,29.428222174709912,28.9,0.5282221747099136,1.8277583899997012,-7.198462951908192,Dataset_1,multiple_fish,2024_11_28,13-48-24_0,caballa
Dataset_1_2024_11_28_13-48-24_0_10,52.0,21.53827283447262,21.6,0.06172716552737967,0.28577391447860956,6.049323938999369,Dataset_1,multiple_fish,2024_11_28,13-48-24_0,fish_3
Dataset_1_2024_11_28_13-48-24_0_4,11.0,22.66484979631686,21.6,1.0648497963168602,4.929860168133612,3.7114075248609906,Dataset_1,multiple_fish,2024_11_28,13-48-24_0,fish_3
Dataset_1_2024_11_28_13-48-24_0_5,10.0,22.041387987294108,21.6,0.44138798729410667,2.0434629041393824,-8.272448943499748,Dataset_1,multiple_fish,2024_11_28,13-48-24_0,fish_3
Dataset_1_2025_05_08_11-14-53_0_1,276.0,32.07220132874208,33.5,1.4277986712579178,4.262085585844531,4.581193072850569,Dataset_1,single_fish,2025_05_08,11-14-53_0,ochoa_cinta
Dataset_1_2025_05_08_11-17-18_0_1,526.0,33.43889635600346,33.5,0.06110364399653889,0.18239893730310117,8.339331182893048,Dataset_1,single_fish,2025_05_08,11-17-18_0,ochoa_cinta
Dataset_1_2025_05_08_11-18-25_1_1,559.0,33.13181384225653,33.5,0.3681861577434731,1.0990631574432033,14.571886538093258,Dataset_1,single_fish,2025_05_08,11-18-25_1,ochoa_cinta
Dataset_1_2025_05_08_11-19-32_2_1,136.0,32.52722119323437,33.5,0.972778806765632,2.9038173336287523,2.027604279260242,Dataset_1,single_fish,2025_05_08,11-19-32_2,ochoa_cinta
Dataset_1_2025_05_08_11-20-56_0_1,254.0,32.98259435546121,33.5,0.5174056445387905,1.5444944613098222,5.17621260495412,Dataset_1,single_fish,2025_05_08,11-20-56_0,ochoa_cinta
Dataset_1_2025_05_08_11-22-03_1_1,504.0,34.359208126515725,33.5,0.8592081265157248,2.56480037765888,1.1156688460129043,Dataset_1,single_fish,2025_05_08,11-22-03_1,ochoa_cinta
Dataset_1_2025_05_08_11-22-03_1_7,7.0,36.30572587596342,33.5,2.805725875963418,8.37530112227886,8.780281912005195,Dataset_1,single_fish,2025_05_08,11-22-03_1,ochoa_cinta
Dataset_1_2025_05_08_11-23-09_2_1,43.0,31.63424389816363,33.5,1.8657561018363715,5.569421199511557,3.9958409121155967,Dataset_1,single_fish,2025_05_08,11-23-09_2,ochoa_cinta
Dataset_1_2025_05_08_11-28-42_0_1,470.0,28.318421148794982,30.5,2.1815788512050176,7.152717544934484,-3.8210519555465123,Dataset_1,multiple_fish,2025_05_08,11-28-42_0,ochoa_petita
Dataset_1_2025_05_08_11-28-42_0_2,106.0,32.50144438140428,33.5,0.9985556185957165,2.9807630405842285,23.641853566491214,Dataset_1,multiple_fish,2025_05_08,11-28-42_0,llobarro
Dataset_1_2025_05_08_11-28-42_0_5,55.0,29.62602197811351,30.5,0.8739780218864901,2.865501711103246,9.882346275526253,Dataset_1,multiple_fish,2025_05_08,11-28-42_0,ochoa_petita
Dataset_1_2025_05_08_11-29-16_1_2,7.0,29.32107169571595,30.5,1.1789283042840495,3.865338702570654,19.91503567315778,Dataset_1,multiple_fish,2025_05_08,11-29-16_1,ochoa_petita
Dataset_1_2025_05_08_11-29-16_1_6,177.0,31.11687564579669,30.5,0.6168756457966893,2.022543100972752,3.959222370906201,Dataset_1,multiple_fish,2025_05_08,11-29-16_1,ochoa_petita
Dataset_1_2025_05_08_11-29-16_1_8,23.0,20.794787102267826,30.5,9.705212897732174,31.820370156498935,15.661362937440334,Dataset_1,multiple_fish,2025_05_08,11-29-16_1,ochoa_petita
Dataset_1_2025_05_08_11-29-49_2_6,91.0,30.728019336437672,30.5,0.22801933643767214,0.7476043817628595,-5.89705955548508,Dataset_1,multiple_fish,2025_05_08,11-29-49_2,ochoa_petita
Dataset_1_2025_05_08_11-29-49_2_7,103.0,29.383793607485142,30.5,1.116206392514858,3.659693090212649,13.127498495290569,Dataset_1,multiple_fish,2025_05_08,11-29-49_2,ochoa_petita
Dataset_1_2025_05_08_11-30-34_0_1,388.0,30.21495249116638,30.5,0.28504750883362107,0.9345819961758067,1.528243476649593,Dataset_1,multiple_fish,2025_05_08,11-30-34_0,ochoa_petita
Dataset_1_2025_05_08_11-30-34_0_6,256.0,32.41815495639361,33.5,1.0818450436063927,3.2293881898698285,-2.0249550794512294,Dataset_1,multiple_fish,2025_05_08,11-30-34_0,llobarro
Dataset_1_2025_05_08_11-31-08_1_1,145.0,32.23911175193208,33.5,1.2608882480679213,3.7638455166206604,-3.5577313428961808,Dataset_1,multiple_fish,2025_05_08,11-31-08_1,llobarro
Dataset_1_2025_05_08_11-31-08_1_2,65.0,30.80783628796759,30.5,0.30783628796758933,1.0092993048117682,14.572984303517305,Dataset_1,multiple_fish,2025_05_08,11-31-08_1,ochoa_petita
Dataset_1_2025_05_08_11-31-08_1_3,41.0,29.64643289626472,30.5,0.8535671037352799,2.798580667984524,6.116444367239492,Dataset_1,multiple_fish,2025_05_08,11-31-08_1,ochoa_petita
Dataset_1_2025_05_08_11-31-08_1_8,18.0,30.970311247529704,30.5,0.470311247529704,1.5420040902613246,-0.11207743947116061,Dataset_1,multiple_fish,2025_05_08,11-31-08_1,ochoa_petita
Dataset_1_2025_05_08_11-33-23_0_1,209.0,32.00854580329069,33.5,1.491454196709313,4.452102079729292,-2.435454623812907,Dataset_1,multiple_fish,2025_05_08,11-33-23_0,llobarro
Dataset_1_2025_05_08_11-33-23_0_10,76.0,32.32342877260771,30.5,1.8234287726077127,5.978454992156435,-5.75449495191073,Dataset_1,multiple_fish,2025_05_08,11-33-23_0,ochoa_petita
Dataset_1_2025_05_08_11-33-23_0_18,24.0,30.259366296533617,33.5,3.240633703466383,9.673533443183233,15.744924024557383,Dataset_1,multiple_fish,2025_05_08,11-33-23_0,llobarro
Dataset_1_2025_05_08_11-33-23_0_19,7.0,28.925958725457413,30.5,1.5740412745425871,5.160791064074057,-23.80382700547997,Dataset_1,multiple_fish,2025_05_08,11-33-23_0,ochoa_petita
Dataset_1_2025_05_08_11-33-23_0_2,78.0,30.10482182253151,30.5,0.39517817746849104,1.295666155634397,13.847643889677261,Dataset_1,multiple_fish,2025_05_08,11-33-23_0,ochoa_petita
Dataset_1_2025_05_08_11-33-52_1_2,118.0,31.34632019375603,30.5,0.8463201937560285,2.7748203073968147,3.2694168204026064,Dataset_1,multiple_fish,2025_05_08,11-33-52_1,ochoa_petita
Dataset_1_2025_05_08_11-36-36_0_1,297.0,33.14019890732815,33.5,0.35980109267185156,1.0740331124532883,6.126417425177914,Dataset_1,multiple_fish,2025_05_08,11-36-36_0,llobarro
Dataset_1_2025_05_08_11-36-36_0_13,118.0,28.70135873875201,30.5,1.7986412612479903,5.8971844631081645,-0.1546713812890921,Dataset_1,multiple_fish,2025_05_08,11-36-36_0,ochoa_petita
Dataset_1_2025_05_08_11-36-36_0_2,92.0,29.266555888320166,30.5,1.2334441116798338,4.0440790546879795,-0.9589274595306618,Dataset_1,multiple_fish,2025_05_08,11-36-36_0,ochoa_petita
Dataset_1_2025_05_08_11-36-36_0_23,13.0,30.22369067359709,30.5,0.2763093264029095,0.9059322177144573,8.347831726794263,Dataset_1,multiple_fish,2025_05_08,11-36-36_0,ochoa_petita
Dataset_1_2025_05_08_11-36-36_0_27,24.0,29.589093092499898,30.5,0.9109069075001024,2.9865800245904994,5.399541650656719,Dataset_1,multiple_fish,2025_05_08,11-36-36_0,ochoa_petita
Dataset_1_2025_05_08_11-36-36_0_8,278.0,33.57577823032031,33.5,0.07577823032031006,0.2262036725979405,3.271931694095213,Dataset_1,multiple_fish,2025_05_08,11-36-36_0,llobarro
Dataset_1_2025_05_08_11-37-20_1_16,166.0,33.11682743413384,33.5,0.3831725658661611,1.1437987040780928,0.6528665155157178,Dataset_1,multiple_fish,2025_05_08,11-37-20_1,llobarro
Dataset_1_2025_05_08_11-37-20_1_18,7.0,27.24559523005804,30.5,3.25440476994196,10.670179573580196,-1.8993641063478883,Dataset_1,multiple_fish,2025_05_08,11-37-20_1,ochoa_petita
Dataset_1_2025_05_08_11-37-20_1_2,20.0,32.06413304633189,33.5,1.4358669536681106,4.286170010949584,-19.501281022262617,Dataset_1,multiple_fish,2025_05_08,11-37-20_1,llobarro
Dataset_1_2025_05_08_11-37-20_1_25,22.0,27.178195608892068,30.5,3.321804391107932,10.891161938058794,16.920650068737068,Dataset_1,multiple_fish,2025_05_08,11-37-20_1,ochoa_petita
Dataset_1_2025_05_08_11-37-20_1_34,17.0,29.893710882414236,30.5,0.6062891175857636,1.98783317241234,-5.507497603833872,Dataset_1,multiple_fish,2025_05_08,11-37-20_1,ochoa_petita
Dataset_1_2025_05_08_11-37-20_1_8,52.0,28.85519257828479,30.5,1.6448074217152104,5.3928112187383945,-15.606662773955673,Dataset_1,multiple_fish,2025_05_08,11-37-20_1,ochoa_petita
Dataset_1_2025_05_08_11-41-45_0_1,6.0,32.84706521729765,33.5,0.6529347827023528,1.9490590528428442,-24.62736011757963,Dataset_1,multiple_fish,2025_05_08,11-41-45_0,llobarro
Dataset_1_2025_05_08_11-41-45_0_8,43.0,31.191953026659725,33.5,2.308046973340275,6.889692457732164,15.941506358984963,Dataset_1,multiple_fish,2025_05_08,11-41-45_0,llobarro
Dataset_1_2025_05_08_11-42-15_1_1,11.0,30.14259772427025,33.5,3.3574022757297506,10.022096345461943,21.583384643190115,Dataset_1,multiple_fish,2025_05_08,11-42-15_1,llobarro
Dataset_1_2025_05_08_11-44-48_0_1,153.0,32.5388938075194,33.5,0.9611061924805995,2.8689737088973115,10.386626309152641,Dataset_1,multiple_fish,2025_05_08,11-44-48_0,llobarro
Dataset_1_2025_05_08_11-44-48_0_3,63.0,29.37474977818387,30.5,1.125250221816131,3.6893449895610857,-10.05958519658655,Dataset_1,multiple_fish,2025_05_08,11-44-48_0,ochoa_petita
Dataset_1_2025_05_08_11-44-48_0_6,9.0,29.982262113232988,30.5,0.5177378867670122,1.6975012680885644,0.8949138279576475,Dataset_1,multiple_fish,2025_05_08,11-44-48_0,ochoa_petita
Dataset_1_2025_05_08_11-44-48_0_7,45.0,29.43857829214695,30.5,1.0614217078530501,3.480071173288689,-0.4372843674262568,Dataset_1,multiple_fish,2025_05_08,11-44-48_0,ochoa_petita
Dataset_1_2025_05_08_11-48-15_0_1,133.0,32.519353193783864,33.5,0.9806468062161358,2.927303899152644,5.723707051342049,Dataset_1,multiple_fish,2025_05_08,11-48-15_0,llobarro
Dataset_1_2025_05_08_11-48-15_0_13,33.0,32.22154220056872,33.5,1.2784577994312798,3.8162919386008354,-11.807835988236423,Dataset_1,multiple_fish,2025_05_08,11-48-15_0,ochoa_cinta
Dataset_1_2025_05_08_11-48-15_0_14,6.0,24.506588191938413,33.5,8.993411808061587,26.84600539719877,-19.964407976028525,Dataset_1,multiple_fish,2025_05_08,11-48-15_0,llobarro
Dataset_1_2025_05_08_11-48-15_0_16,62.0,29.96280792737443,30.5,0.5371920726255688,1.7612854840182584,-6.684768533375011,Dataset_1,multiple_fish,2025_05_08,11-48-15_0,ochoa_no_cinta
Dataset_1_2025_05_08_11-48-15_0_2,103.0,32.45122443413251,30.5,1.951224434132513,6.397457161090206,-1.7400257580600285,Dataset_1,multiple_fish,2025_05_08,11-48-15_0,ochoa_no_cinta
Dataset_1_2025_05_08_11-48-15_0_22,17.0,32.61918763142757,33.5,0.8808123685724283,2.6292906524550097,16.10827061647915,Dataset_1,multiple_fish,2025_05_08,11-48-15_0,ochoa_cinta
Dataset_1_2025_05_08_11-48-15_0_6,6.0,34.77300542356273,33.5,1.2730054235627293,3.8000161897394906,-23.65080025224094,Dataset_1,multiple_fish,2025_05_08,11-48-15_0,ochoa_cinta
Dataset_1_2025_05_08_11-49-52_0_1,7.0,31.70099695275586,33.5,1.7990030472441383,5.3701583499825025,10.917061626722372,Dataset_1,multiple_fish,2025_05_08,11-49-52_0,llobarro
Dataset_1_2025_05_08_11-49-52_0_10,100.0,32.70420178788519,33.5,0.7957982121148106,2.3755170510889867,-4.776066765929691,Dataset_1,multiple_fish,2025_05_08,11-49-52_0,llobarro
Dataset_1_2025_05_08_11-49-52_0_13,130.0,31.661478943495876,30.5,1.1614789434958759,3.8081276835930358,-1.3717178265715593,Dataset_1,multiple_fish,2025_05_08,11-49-52_0,ochoa_no_cinta
Dataset_1_2025_05_08_11-49-52_0_14,115.0,31.346194765880718,33.5,2.1538052341192824,6.429269355579947,3.177160005435302,Dataset_1,multiple_fish,2025_05_08,11-49-52_0,ochoa_cinta
Dataset_1_2025_05_08_11-49-52_0_3,77.0,30.559895742221087,30.5,0.05989574222108729,0.19637948269208946,-7.553759132966726,Dataset_1,multiple_fish,2025_05_08,11-49-52_0,ochoa_no_cinta
Dataset_1_2025_05_08_11-49-52_0_4,33.0,31.729431249735246,33.5,1.7705687502647542,5.28527985153658,-13.411636312904644,Dataset_1,multiple_fish,2025_05_08,11-49-52_0,ochoa_cinta
Dataset_1_2025_05_08_11-49-52_0_7,148.0,32.59587503239562,33.5,0.9041249676043819,2.6988805003115877,-2.0379455545673903,Dataset_1,multiple_fish,2025_05_08,11-49-52_0,ochoa_cinta
Dataset_1_2025_05_08_11-57-17_0_1,350.0,32.994376691160134,33.5,0.5056233088398656,1.509323309969748,10.787378976018235,Dataset_1,multiple_fish,2025_05_08,11-57-17_0,llobarro
Dataset_1_2025_05_08_11-57-17_0_2,316.0,32.88528541965204,33.5,0.6147145803479575,1.834968896561067,-1.4226395265773721,Dataset_1,multiple_fish,2025_05_08,11-57-17_0,ochoa_cinta
Dataset_1_2025_05_08_11-57-17_0_4,299.0,28.940944477560354,30.5,1.559055522439646,5.111657450621791,5.147780591753255,Dataset_1,multiple_fish,2025_05_08,11-57-17_0,ochoa_no_cinta
Dataset_1_2025_05_08_11-57-59_0_1,145.0,31.64800528626462,30.5,1.1480052862646204,3.763951758244657,-5.466825454921675,Dataset_1,multiple_fish,2025_05_08,11-57-59_0,ochoa_no_cinta
Dataset_1_2025_05_08_11-57-59_0_10,128.0,32.8101061703795,33.5,0.6898938296205017,2.0593845660313486,-6.541925922694098,Dataset_1,multiple_fish,2025_05_08,11-57-59_0,llobarro
Dataset_1_2025_05_08_11-57-59_0_16,93.0,29.162389465345935,30.5,1.3376105346540648,4.385608310341196,1.2465148397179822,Dataset_1,multiple_fish,2025_05_08,11-57-59_0,ochoa_no_cinta
Dataset_1_2025_05_08_11-57-59_0_20,120.0,32.054798692399764,33.5,1.445201307600236,4.314033754030556,-0.840399827176632,Dataset_1,multiple_fish,2025_05_08,11-57-59_0,ochoa_cinta
Dataset_1_2025_05_08_11-57-59_0_24,41.0,33.34375753789567,33.5,0.15624246210433057,0.4663954092666584,-6.947184323346408,Dataset_1,multiple_fish,2025_05_08,11-57-59_0,llobarro
Dataset_1_2025_05_08_11-57-59_0_4,218.0,31.829593900142015,33.5,1.6704060998579848,4.986286865247716,-1.9358362780252494,Dataset_1,multiple_fish,2025_05_08,11-57-59_0,ochoa_cinta
Dataset_1_2025_05_08_11-59-57_0_1,41.0,29.455829450299813,30.5,1.044170549700187,3.423509999017006,8.165441273352204,Dataset_1,multiple_fish,2025_05_08,11-59-57_0,ochoa_no_cinta
Dataset_1_2025_05_08_11-59-57_0_2,350.0,32.341656126070056,33.5,1.1583438739299439,3.4577429072535635,-3.0203447200137776,Dataset_1,multiple_fish,2025_05_08,11-59-57_0,ochoa_cinta
Dataset_1_2025_05_08_11-59-57_0_20,110.0,29.1190249643285,30.5,1.3809750356715007,4.5277870022016415,8.528743731072185,Dataset_1,multiple_fish,2025_05_08,11-59-57_0,ochoa_no_cinta
Dataset_1_2025_05_08_11-59-57_0_24,31.0,32.63530960320476,33.5,0.8646903967952397,2.5811653635678797,-13.017939530778131,Dataset_1,multiple_fish,2025_05_08,11-59-57_0,llobarro
Dataset_1_2025_05_08_12-00-39_0_1,18.0,31.491053451805666,33.5,2.0089465481943343,5.996855367744281,10.883786708816082,Dataset_1,multiple_fish,2025_05_08,12-00-39_0,ochoa_cinta
Dataset_1_2025_05_08_12-00-39_0_14,176.0,31.153137545234905,33.5,2.3468624547650947,7.00555956646297,-3.6941557206122337,Dataset_1,multiple_fish,2025_05_08,12-00-39_0,ochoa_cinta
Dataset_1_2025_05_08_12-00-39_0_17,12.0,29.701165517758486,30.5,0.7988344822415137,2.619129449972176,1.1400000284732092,Dataset_1,multiple_fish,2025_05_08,12-00-39_0,ochoa_no_cinta
Dataset_1_2025_05_08_12-00-39_0_2,177.0,33.09282209681422,33.5,0.40717790318578295,1.2154564274202477,-22.63665242482739,Dataset_1,multiple_fish,2025_05_08,12-00-39_0,llobarro
Dataset_1_2025_05_08_12-00-39_0_3,16.0,26.785495073138836,30.5,3.7145049268611636,12.178704678233323,-5.289721954976425,Dataset_1,multiple_fish,2025_05_08,12-00-39_0,ochoa_no_cinta
Dataset_1_2025_05_08_12-00-39_0_34,13.0,29.39022987078177,30.5,1.10977012921823,3.638590587600754,17.82120103448896,Dataset_1,multiple_fish,2025_05_08,12-00-39_0,ochoa_no_cinta
Dataset_1_2025_05_08_12-00-39_0_39,131.0,29.408139106081244,30.5,1.0918608939187564,3.579871783340185,-6.669092179513989,Dataset_1,multiple_fish,2025_05_08,12-00-39_0,ochoa_no_cinta
Dataset_1_2025_05_08_12-01-20_0_1,25.0,27.00152720545901,30.5,3.498472794540991,11.47040260505243,1.9853151136192475,Dataset_1,multiple_fish,2025_05_08,12-01-20_0,ochoa_no_cinta
Dataset_1_2025_05_08_12-01-20_0_13,55.0,30.51391091438808,33.5,2.986089085611919,8.913698763020655,2.9916936213282965,Dataset_1,multiple_fish,2025_05_08,12-01-20_0,ochoa_cinta
Dataset_1_2025_05_08_12-01-20_0_2,182.0,32.11071702356041,33.5,1.3892829764395884,4.147113362506234,8.787026967144085,Dataset_1,multiple_fish,2025_05_08,12-01-20_0,ochoa_cinta
Dataset_1_2025_05_08_12-01-20_0_26,52.0,32.393333589395986,33.5,1.1066664106040136,3.303481822698548,-23.29074851892829,Dataset_1,multiple_fish,2025_05_08,12-01-20_0,llobarro
Dataset_1_2025_05_08_12-01-20_0_3,270.0,33.961966414943184,33.5,0.46196641494318413,1.3790042237109974,-17.48039303421677,Dataset_1,multiple_fish,2025_05_08,12-01-20_0,llobarro
Dataset_1_2025_05_08_12-01-20_0_9,223.0,28.8354327612147,30.5,1.664567238785299,5.457597504214095,17.884839145881237,Dataset_1,multiple_fish,2025_05_08,12-01-20_0,ochoa_no_cinta
